$loc,$v,$ev,$iv,$n,$v,$l,$d,$i,$e,$b,$t,$LOcode,$LOComment,$LOBlank,$locCodeAndComment,$uniq_Op,$uniq_Opnd,$total_Op,$total_Opnd,$branchCount,$<defects
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
31,10,1,2,115,599.09,0.05,19.98,29.99,11966.77,0.2,664.82,22,3,3,1,17,20,68,47,19,0
33,6,1,3,102,535.29,0.06,16,33.46,8564.62,0.18,475.81,26,0,4,0,16,22,58,44,11,0
11,4,1,1,25,89.62,0.28,3.57,25.09,320.09,0.03,17.78,9,0,0,0,5,7,15,10,7,0
20,5,1,1,38,148.46,0.1,10,14.85,1484.62,0.05,82.48,18,0,0,0,10,5,28,10,6,0
14,3,3,1,27,110.36,0.08,12,9.2,1324.34,0.04,73.57,10,0,2,0,12,5,17,10,5,0
10,1,1,1,35,136.74,0.15,6.86,19.94,937.65,0.05,52.09,5,0,2,1,8,7,23,12,1,0
23,20,20,7,203,996.1,0.01,87.5,11.38,87158.64,0.33,4842.15,17,4,2,0,21,9,128,75,39,0
19,4,1,1,29,107.31,0.32,3.12,34.34,335.35,0.04,18.63,17,0,0,0,5,8,19,10,7,0
56,12,3,2,95,470.65,0.05,21.25,22.15,10001.28,0.16,555.63,48,0,2,0,17,14,60,35,18,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
45,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
59,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0
92,17,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
17,2,1,1,43,185.84,0.13,7.5,24.78,1393.82,0.06,77.43,13,0,1,0,10,10,28,15,3,0
30,8,1,1,60,294.41,0.14,7,42.06,2060.88,0.1,114.49,28,0,0,0,14,16,44,16,9,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,5,1,5,52,235.23,0.11,9.17,25.66,2156.23,0.08,119.79,17,0,0,0,11,12,32,20,6,0
11,1,1,1,27,105.49,0.13,8,13.19,843.89,0.04,46.88,6,0,3,0,10,5,19,8,1,0
28,1,1,1,64,293.44,0.08,13,22.57,3814.69,0.1,211.93,20,0,6,0,13,11,42,22,1,0
31,4,1,2,123,615,0.03,29.57,20.8,18186.43,0.21,1010.36,25,0,4,0,18,14,77,46,7,0
44,11,10,5,177,988.54,0.04,24.24,40.78,23963.53,0.33,1331.31,35,0,7,0,19,29,103,74,21,0
10,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
11,1,1,1,20,80,0.15,6.6,12.12,528,0.03,29.33,4,0,4,1,11,5,14,6,1,0
4,1,1,1,13,44.97,0.23,4.38,10.28,196.76,0.01,10.93,2,0,0,0,7,4,8,5,1,0
9,1,1,1,20,74.01,0.18,5.6,13.22,414.45,0.02,23.02,5,0,2,0,8,5,13,7,1,0
6,1,1,1,25,89.62,0.13,8,11.2,716.99,0.03,39.83,4,0,0,0,8,4,17,8,1,0
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,0
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,0
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,0
1,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,0,0,0,0,3,1,3,1,1,0
1,1,1,1,7,19.65,0.4,2.5,7.86,49.13,0.01,2.73,0,0,0,0,5,2,5,2,1,0
4,1,1,1,5,11.61,0.5,2,5.8,23.22,0,1.29,2,0,0,0,4,1,4,1,1,0
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,0
9,4,3,1,29,120.93,0.08,13,9.3,1572.06,0.04,87.34,6,0,1,0,13,5,19,10,7,0
11,1,1,1,31,118.03,0.33,3,39.34,354.08,0.04,19.67,6,0,3,0,4,10,16,15,1,0
14,2,1,2,37,159.91,0.29,3.43,46.64,548.27,0.05,30.46,10,0,2,0,6,14,21,16,3,0
13,2,1,2,30,131.77,0.21,4.88,27.03,642.38,0.04,35.69,9,0,1,0,9,12,17,13,3,0
126,17,1,13,529,3499.18,0.02,50.74,68.97,177532,1.17,9862.89,118,0,6,0,30,68,299,230,28,0
24,1,1,1,86,417.79,0.16,6.36,65.65,2658.64,0.14,147.7,17,0,5,0,7,22,46,40,1,0
139,17,5,11,503,3179.93,0.01,71.67,44.37,227894.97,1.06,12660.83,124,0,13,0,32,48,288,215,25,0
11,3,3,2,29,125.34,0.12,8.25,15.19,1034.02,0.04,57.45,9,0,0,0,12,8,18,11,5,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
12,3,3,2,30,131.77,0.11,8.94,14.74,1177.69,0.04,65.43,10,0,0,0,13,8,19,11,5,0
7,1,1,1,16,55.35,0.44,2.29,24.22,126.52,0.02,7.03,4,0,1,0,4,7,8,8,1,0
30,1,1,1,85,428.77,0.16,6.08,70.52,2606.94,0.14,144.83,19,4,5,0,8,25,47,38,1,0
16,3,1,2,31,140.23,0.07,13.71,10.23,1923.16,0.05,106.84,9,2,1,0,16,7,19,12,5,0
29,1,1,1,81,405,0.16,6.17,65.68,2497.5,0.14,138.75,18,4,5,0,8,24,44,37,1,0
16,3,1,2,31,140.23,0.07,13.71,10.23,1923.16,0.05,106.84,9,2,1,0,16,7,19,12,5,0
11,2,1,2,11,34.87,0.25,4,8.72,139.48,0.01,7.75,4,2,1,0,6,3,7,4,3,0
7,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,1,0,0,3,2,3,2,1,0
7,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,1,0,0,3,2,3,2,1,0
17,1,1,1,54,247.59,0.17,5.75,43.06,1423.63,0.08,79.09,11,1,3,0,8,16,31,23,1,0
77,9,1,9,168,938.27,0.06,17.55,53.47,16465.18,0.31,914.73,59,8,7,0,17,31,104,64,17,0
14,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,2,0,11,11,27,16,3,0
14,2,1,2,46,213.62,0.1,10.18,20.98,2175.01,0.07,120.83,9,0,2,0,14,11,30,16,3,0
14,2,1,2,41,185.47,0.12,8.18,22.67,1517.45,0.06,84.3,9,0,2,0,12,11,26,15,3,0
13,2,1,2,40,178.38,0.13,7.5,23.78,1337.83,0.06,74.32,8,0,2,0,11,11,25,15,3,0
16,2,1,2,47,215.49,0.13,7.62,28.3,1641.06,0.07,91.17,10,0,3,0,11,13,29,18,3,0
15,2,1,2,42,189.99,0.14,7.33,25.91,1393.26,0.06,77.4,9,0,3,0,11,12,26,16,3,0
13,2,1,2,40,178.38,0.13,7.5,23.78,1337.83,0.06,74.32,8,0,2,0,11,11,25,15,3,0
13,2,1,2,40,178.38,0.13,7.5,23.78,1337.83,0.06,74.32,8,0,2,0,11,11,25,15,3,0
13,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,2,0,11,11,23,14,3,0
13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,41,190.4,0.16,6.29,30.29,1196.79,0.06,66.49,10,1,3,0,11,14,25,16,3,0
38,3,1,3,88,447.7,0.09,11.76,38.06,5265.77,0.15,292.54,23,3,8,1,13,21,50,38,5,0
45,8,8,3,133,702.96,0.03,29.12,24.14,20468.5,0.23,1137.14,35,2,5,0,22,17,88,45,15,0
19,2,1,2,58,278.83,0.08,13.33,20.91,3717.69,0.09,206.54,13,0,3,0,16,12,38,20,3,0
71,12,12,7,290,1719.91,0.03,31.24,55.06,53725.81,0.57,2984.77,65,0,3,0,21,40,171,119,23,0
27,4,1,4,74,382.57,0.09,11.2,34.16,4284.83,0.13,238.05,22,0,2,0,16,20,46,28,7,0
39,4,1,4,92,475.63,0.09,11.45,41.52,5448.16,0.16,302.68,34,0,2,0,14,22,56,36,7,0
19,2,1,2,34,155.89,0.12,8.4,18.56,1309.47,0.05,72.75,14,0,2,0,14,10,22,12,3,0
40,4,1,4,104,549.68,0.11,9.11,60.33,5008.21,0.18,278.23,26,6,5,0,12,27,63,41,7,0
11,2,1,2,32,138.3,0.17,6,23.05,829.81,0.05,46.1,7,0,2,0,10,10,20,12,3,0
21,3,1,3,52,255.16,0.1,10.29,24.81,2624.49,0.09,145.8,15,0,3,0,16,14,34,18,5,0
19,3,1,3,48,233.18,0.08,12.31,18.95,2869.95,0.08,159.44,12,0,4,0,16,13,28,20,5,0
34,4,1,4,64,314.04,0.1,10.06,31.21,3160.04,0.1,175.56,25,2,4,0,14,16,41,23,7,0
14,2,1,2,40,178.38,0.13,7.5,23.78,1337.83,0.06,74.32,8,0,3,0,11,11,25,15,3,0
59,6,1,6,157,851.92,0.05,18.37,46.37,15650.15,0.28,869.45,49,2,5,0,16,27,95,62,11,0
64,7,1,7,132,756.09,0.08,12.04,62.79,9104.53,0.25,505.81,45,5,11,0,17,36,81,51,13,0
46,5,1,5,106,571.59,0.08,12.62,45.31,7210.77,0.19,400.6,34,2,7,0,16,26,65,41,9,0
22,3,1,3,46,216.22,0.11,9,24.02,1945.98,0.07,108.11,13,2,4,0,13,13,28,18,5,0
14,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,2,0,11,11,27,16,3,0
28,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
16,2,1,2,52,241.48,0.13,7.86,30.73,1897.35,0.08,105.41,11,0,2,0,11,14,32,20,3,0
21,3,1,3,38,174.23,0.08,12.5,13.94,2177.86,0.06,120.99,15,0,3,0,15,9,23,15,5,0
53,7,6,6,92,479.27,0.07,14.03,34.17,6721.76,0.16,373.43,39,6,4,1,17,20,59,33,13,0
23,2,1,2,42,195.04,0.1,9.55,20.43,1861.76,0.07,103.43,16,1,3,0,14,11,27,15,3,0
17,3,1,2,23,94.01,0.2,5,18.8,470.06,0.03,26.11,11,0,3,0,10,7,16,7,5,0
20,3,1,3,28,118.94,0.15,6.86,17.35,815.6,0.04,45.31,14,0,3,0,12,7,20,8,5,0
13,2,1,2,40,178.38,0.13,7.5,23.78,1337.83,0.06,74.32,8,0,2,0,11,11,25,15,3,0
14,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,2,0,11,11,27,16,3,0
33,5,1,4,144,824.82,0.04,27.44,30.05,22636.74,0.27,1257.6,30,0,3,0,26,27,87,57,9,0
61,7,1,7,165,865.91,0.05,20.13,43.03,17426.4,0.29,968.13,52,0,7,0,14,24,96,69,8,0
17,2,1,2,35,143.06,0.3,3.33,42.92,476.87,0.05,26.49,15,0,0,0,5,12,19,16,3,0
5,2,1,2,16,55.35,0.24,4.2,13.18,232.47,0.02,12.92,3,0,0,0,6,5,9,7,3,0
19,2,1,2,29,123.19,0.13,7.56,16.29,931.62,0.04,51.76,13,0,3,0,11,8,18,11,3,0
14,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,3,0,11,11,23,14,3,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
13,2,1,2,38,171.9,0.13,7.64,22.51,1312.66,0.06,72.93,8,0,2,0,12,11,24,14,3,0
13,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,44,204.33,0.15,6.68,30.59,1364.63,0.07,75.81,10,1,3,0,11,14,27,17,3,0
49,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
14,2,1,2,39,178.81,0.12,8.27,21.61,1479.28,0.06,82.18,9,0,2,0,13,11,25,14,3,0
21,3,1,2,61,299.32,0.06,15.43,19.4,4618.09,0.1,256.56,16,0,5,0,16,14,34,27,5,0
19,1,1,1,32,121.84,0.24,4.17,29.24,507.65,0.04,28.2,6,6,5,0,5,9,17,15,1,0
23,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
15,2,1,2,28,114.45,0.18,5.63,20.35,643.78,0.04,35.77,11,2,0,0,9,8,18,10,3,0
33,5,1,5,69,338.58,0.11,9.26,36.55,3136.28,0.11,174.24,20,5,6,0,11,19,37,32,9,0
10,4,1,2,19,72.34,0.22,4.5,16.07,325.53,0.02,18.08,8,0,0,0,9,5,14,5,7,0
46,6,1,4,113,601.38,0.05,20.45,29.41,12296.59,0.2,683.14,36,4,3,0,21,19,76,37,10,0
16,2,1,2,33,137.61,0.12,8.64,15.92,1189.32,0.05,66.07,10,0,3,0,11,7,22,11,3,0
53,6,1,6,146,824,0.06,18.08,45.57,14898.51,0.27,827.69,43,0,6,0,19,31,87,59,11,0
52,5,1,5,151,864.92,0.05,19.69,43.93,17028.03,0.29,946,42,0,6,1,21,32,91,60,9,0
43,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
35,4,1,3,70,361.89,0.07,13.97,25.9,5055.88,0.12,280.88,28,0,4,0,19,17,45,25,7,0
51,8,1,6,123,717.45,0.07,14.32,50.09,10276.92,0.24,570.94,47,0,4,0,20,37,70,53,15,0
19,1,1,1,32,121.84,0.24,4.17,29.24,507.65,0.04,28.2,6,6,5,0,5,9,17,15,1,0
14,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,2,0,11,11,27,16,3,0
45,5,4,3,110,573.04,0.05,19.55,29.31,11202.93,0.19,622.38,30,5,7,0,17,20,64,46,9,0
19,1,1,1,32,121.84,0.24,4.17,29.24,507.65,0.04,28.2,6,6,5,0,5,9,17,15,1,0
45,4,1,4,120,638.63,0.04,27.5,23.22,17562.36,0.21,975.69,33,2,7,0,22,18,75,45,7,0
44,3,1,3,92,451.43,0.06,17,26.55,7674.38,0.15,426.35,35,1,5,0,15,15,58,34,5,0
84,8,7,5,237,1330.69,0.03,31.13,42.75,41417.61,0.44,2300.98,65,5,11,0,21,28,156,83,15,0
32,4,1,4,63,306.05,0.06,17,18,5202.9,0.1,289.05,24,1,4,0,17,12,39,24,7,0
49,6,1,6,93,484.48,0.07,14.45,33.53,7000.72,0.16,388.93,37,3,6,0,17,20,59,34,11,0
23,2,1,2,42,195.04,0.11,9.21,21.18,1796.01,0.07,99.78,17,0,3,0,13,12,25,17,3,0
23,3,1,3,42,195.04,0.08,12,16.25,2340.5,0.07,130.03,18,0,2,0,15,10,26,16,5,0
20,2,1,2,42,195.04,0.07,14.88,13.11,2901.25,0.07,161.18,15,0,2,0,17,8,28,14,3,0
32,4,1,4,63,306.05,0.06,17,18,5202.9,0.1,289.05,24,1,4,0,17,12,39,24,7,0
49,6,1,6,93,484.48,0.07,14.45,33.53,7000.72,0.16,388.93,37,3,6,0,17,20,59,34,11,0
23,2,1,2,42,195.04,0.11,9.21,21.18,1796.01,0.07,99.78,17,0,3,0,13,12,25,17,3,0
22,3,1,3,38,174.23,0.09,11.67,14.93,2032.67,0.06,112.93,17,0,2,0,15,9,24,14,5,0
16,2,1,2,36,158.12,0.12,8.25,19.17,1304.52,0.05,72.47,9,0,4,0,11,10,21,15,3,0
39,5,1,4,106,571.59,0.04,22.39,25.52,12800.51,0.19,711.14,31,2,3,0,23,19,69,37,9,0
25,3,1,3,62,301.19,0.07,14.88,20.25,4480.27,0.1,248.9,20,0,2,0,17,12,41,21,5,0
32,4,1,4,60,297.25,0.1,10.31,28.82,3065.41,0.1,170.3,21,3,5,0,15,16,38,22,7,0
32,4,1,3,76,386.65,0.07,15.19,25.46,5872.2,0.13,326.23,24,0,5,0,18,16,49,27,7,0
57,6,5,5,126,695.97,0.05,20.58,33.82,14323.04,0.23,795.72,33,13,7,1,21,25,77,49,11,0
37,5,5,4,104,553.48,0.06,15.95,34.69,8830.53,0.18,490.59,30,0,4,0,18,22,65,39,9,0
46,5,1,5,111,590.73,0.07,14.33,41.21,8467.19,0.2,470.4,38,0,5,0,16,24,68,43,9,0
52,6,1,6,123,667.43,0.07,14.71,45.37,9818.93,0.22,545.5,42,0,6,1,17,26,78,45,11,0
30,3,1,3,66,330,0.09,11,30,3630,0.11,201.67,24,0,3,0,16,16,44,22,5,0
15,2,1,2,43,191.76,0.13,8,23.97,1534.04,0.06,85.22,9,0,3,0,11,11,27,16,3,0
42,4,1,4,122,670.01,0.06,17.54,38.2,11750.88,0.22,652.83,34,0,4,0,19,26,74,48,7,0
46,5,1,5,141,795.78,0.06,17.77,44.77,14144.41,0.27,785.8,37,1,5,0,19,31,83,58,9,0
41,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
32,4,1,3,64,328.27,0.07,13.66,24.04,4482.99,0.11,249.06,26,0,3,0,19,16,41,23,7,0
53,8,1,7,127,743.96,0.07,14.47,51.4,10767.89,0.25,598.22,48,0,5,0,20,38,72,55,15,0
32,3,1,3,156,695.67,0.03,39.38,17.67,27392.06,0.23,1521.78,29,0,1,0,14,8,111,45,5,0
50,3,1,3,125,619.27,0.04,22.5,27.52,13933.68,0.21,774.09,41,2,4,0,15,16,77,48,5,0
19,2,1,2,29,123.19,0.13,7.56,16.29,931.62,0.04,51.76,13,0,3,0,11,8,18,11,3,0
21,2,1,2,43,197.15,0.1,10.5,18.78,2070.11,0.07,115.01,15,0,3,0,14,10,28,15,3,0
32,4,1,4,62,301.19,0.07,13.54,22.25,4077.71,0.1,226.54,24,1,4,0,16,13,40,22,7,0
15,2,1,2,44,199.04,0.11,8.73,22.81,1737.05,0.07,96.5,9,0,3,0,12,11,28,16,3,0
33,3,1,3,75,390.71,0.1,10.23,38.2,3995.89,0.13,221.99,22,1,5,0,15,22,45,30,5,0
13,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,2,0,11,11,23,14,3,0
13,2,1,1,19,68.11,0.18,5.6,12.16,381.44,0.02,21.19,7,0,2,0,7,5,11,8,3,0
13,2,1,2,37,165,0.14,7,23.57,1154.99,0.05,64.17,8,0,2,0,11,11,23,14,3,0
82,7,1,7,276,1656,0.04,27.5,60.22,45540,0.55,2530,61,9,10,0,22,42,171,105,11,0
17,2,1,2,52,247.25,0.09,11.25,21.98,2781.61,0.08,154.53,12,0,2,0,15,12,34,18,3,0
29,3,1,2,58,278.83,0.05,18.9,14.75,5269.82,0.09,292.77,22,1,3,0,18,10,37,21,5,0
31,3,1,2,82,413.64,0.06,18,22.98,7445.53,0.14,413.64,23,0,5,0,18,15,52,30,5,0
22,2,1,2,48,222.91,0.16,6.33,35.2,1411.73,0.07,78.43,13,3,4,0,10,15,29,19,3,0
40,2,1,2,108,513.53,0.07,15.2,33.78,7805.62,0.17,433.65,26,6,6,0,12,15,70,38,3,0
14,2,1,2,42,189.99,0.14,7.33,25.91,1393.26,0.06,77.4,9,0,2,0,11,12,26,16,3,0
24,7,6,6,58,275.78,0.08,13.09,21.07,3610.26,0.09,200.57,16,2,3,0,16,11,40,18,13,0
5,2,1,1,22,83.76,0.16,6.3,13.3,527.7,0.03,29.32,3,0,0,0,9,5,15,7,3,0
5,2,1,1,19,68.11,0.13,7.5,9.08,510.86,0.02,28.38,3,0,0,0,9,3,14,5,3,0
38,3,1,2,104,537.67,0.07,15.2,35.37,8172.62,0.18,454.03,24,3,7,0,16,20,66,38,5,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,45,211.52,0.14,7.29,29.03,1541.07,0.07,85.62,10,1,3,0,12,14,28,17,3,0
14,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
17,2,1,2,45,211.52,0.14,7.29,29.03,1541.07,0.07,85.62,10,1,3,0,12,14,28,17,3,0
38,2,1,2,87,387.97,0.09,11.42,33.96,4431.82,0.13,246.21,22,4,9,0,9,13,54,33,3,0
20,2,1,2,27,108,0.22,4.5,24,486,0.04,27,13,2,3,0,8,8,18,9,3,0
25,2,1,2,44,206.82,0.1,10.23,20.22,2115.2,0.07,117.51,17,2,3,0,15,11,29,15,3,0
92,10,8,7,288,1665.03,0.03,29.82,55.84,49650.32,0.56,2758.35,64,14,11,1,19,36,175,113,19,0
57,9,3,6,190,1055.37,0.03,33.91,31.12,35790.87,0.35,1988.38,42,3,10,0,24,23,125,65,17,0
20,4,1,3,67,298.78,0.05,18.78,15.91,5610.46,0.1,311.69,15,0,3,0,13,9,41,26,7,0
35,6,1,3,84,423.73,0.06,15.83,26.76,6709.04,0.14,372.72,22,5,6,0,15,18,46,38,11,0
19,6,6,6,55,248.8,0.05,18.75,13.27,4664.92,0.08,259.16,14,1,2,0,15,8,35,20,11,0
13,4,4,4,41,174.17,0.1,9.63,18.1,1676.34,0.06,93.13,10,0,1,0,11,8,27,14,7,0
17,2,1,1,37,162.52,0.2,4.92,33.01,800.08,0.05,44.45,13,0,2,0,8,13,21,16,3,0
16,5,5,1,47,203.13,0.05,18.67,10.88,3791.77,0.07,210.65,12,0,2,0,14,6,31,16,9,0
12,3,3,1,32,138.3,0.15,6.5,21.28,898.96,0.05,49.94,9,0,1,0,10,10,19,13,5,0
27,7,7,7,65,301.85,0.06,17.25,17.5,5206.92,0.1,289.27,19,3,3,0,15,10,42,23,13,0
11,2,1,1,24,93.77,0.17,6,15.63,562.59,0.03,31.26,9,0,0,0,9,6,16,8,3,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
4,1,1,1,11,33,0.4,2.5,13.2,82.5,0.01,4.58,2,0,0,0,4,4,6,5,1,0
5,1,1,1,17,56.47,0.38,2.67,21.18,150.59,0.02,8.37,3,0,0,0,4,6,9,8,1,0
4,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
12,1,1,1,24,96,0.2,5,19.2,480,0.03,26.67,8,0,2,0,8,8,14,10,1,0
4,1,1,1,15,49.83,0.43,2.33,21.36,116.27,0.02,6.46,2,0,0,0,4,6,8,7,1,0
5,1,1,1,17,58.81,0.44,2.29,25.73,134.42,0.02,7.47,3,0,0,0,4,7,9,8,1,0
31,6,3,4,115,645.69,0.07,13.81,46.75,8918.62,0.22,495.48,26,1,1,1,17,32,63,52,11,0
7,1,1,1,22,81.41,0.32,3.12,26.05,254.41,0.03,14.13,5,0,0,0,5,8,12,10,1,0
5,1,1,1,17,58.81,0.44,2.29,25.73,134.42,0.02,7.47,3,0,0,0,4,7,9,8,1,0
2,1,1,1,15,51.89,0.19,5.25,9.88,272.43,0.02,15.14,0,0,0,0,7,4,9,6,1,0
35,6,5,3,104,553.48,0.06,16.26,34.04,9000.07,0.18,500,26,2,3,0,17,23,60,44,11,0
42,4,1,4,99,567.06,0.06,16.87,33.62,9564.48,0.19,531.36,32,0,5,0,24,31,56,45,5,0
8,1,1,1,18,66.61,0.4,2.5,26.64,166.52,0.02,9.25,4,0,0,0,5,8,10,8,1,0
6,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
53,7,1,7,147,853.68,0.04,22.65,37.69,19337.17,0.28,1074.29,41,0,8,0,24,34,83,66,8,0
8,1,1,1,18,66.61,0.4,2.5,26.64,166.52,0.02,9.25,4,0,0,0,5,8,10,8,1,0
29,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,2,2,0,12,21,50,39,7,0
32,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,5,2,0,12,21,50,39,7,0
31,4,4,3,89,448.95,0.09,11.14,40.29,5002.6,0.15,277.92,21,2,4,0,12,21,50,39,7,0
6,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,0,0,0,3,1,3,1,1,0
7,1,1,1,4,8,0.67,1.5,5.33,12,0,0.67,2,1,0,0,3,1,3,1,1,0
4,1,1,1,5,11.61,0.67,1.5,7.74,17.41,0,0.97,2,0,0,0,3,2,3,2,1,0
4,1,1,1,8,24,0.33,3,8,72,0.01,4,2,0,0,0,6,2,6,2,1,0
9,1,1,1,24,91.38,0.27,3.75,24.37,342.66,0.03,19.04,7,0,0,0,6,8,14,10,1,0
37,5,3,1,84,427.35,0.08,12.95,33,5534.14,0.14,307.45,27,2,6,0,14,20,47,37,9,0
18,6,3,4,54,225.18,0.07,15,15.01,3377.64,0.08,187.65,16,0,0,0,10,8,30,24,11,0
10,1,1,1,15,51.89,0.4,2.5,20.76,129.72,0.02,7.21,5,1,2,0,5,6,9,6,1,0
19,3,1,2,47,220.92,0.12,8.14,27.13,1798.93,0.07,99.94,14,2,1,0,12,14,28,19,5,0
4,1,1,1,12,41.51,0.29,3.5,11.86,145.3,0.01,8.07,2,0,0,0,7,4,8,4,1,0
4,1,1,1,15,55.51,0.2,5,11.1,277.53,0.02,15.42,2,0,0,0,10,3,12,3,1,0
4,1,1,1,13,46.6,0.22,4.5,10.36,209.72,0.02,11.65,2,0,0,0,9,3,10,3,1,0
4,1,1,1,13,44.97,0.25,4,11.24,179.89,0.01,9.99,2,0,0,0,8,3,10,3,1,0
9,2,1,2,14,46.51,0.4,2.5,18.6,116.27,0.02,6.46,6,1,0,0,5,5,9,5,3,0
142,38,31,4,447,2766.85,0.02,63.61,43.5,175998.75,0.92,9777.71,114,12,12,0,32,41,284,163,72,0
141,38,31,4,447,2766.85,0.02,63.61,43.5,175998.75,0.92,9777.71,114,12,11,0,32,41,284,163,72,0
163,40,31,7,490,3061.48,0.02,64,47.84,195935.01,1.02,10885.28,128,18,13,0,32,44,314,176,75,0
34,4,1,3,83,380.55,0.06,15.5,24.55,5898.55,0.13,327.7,26,3,3,0,12,12,52,31,7,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
49,5,1,3,174,817.88,0.03,37.92,21.57,31011.15,0.27,1722.84,37,5,5,0,14,12,109,65,9,0
65,8,8,5,192,1138.7,0.05,19.16,59.42,21820.37,0.38,1212.24,42,10,11,0,21,40,119,73,15,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
84,18,16,2,267,1499.13,0.02,43.19,34.71,64740.1,0.5,3596.67,62,11,7,0,22,27,161,106,35,0
149,35,11,10,521,3160.43,0.01,68.17,46.36,215448.99,1.05,11969.39,130,1,16,0,26,41,306,215,69,0
7,2,1,2,9,27,0.4,2.5,10.8,67.5,0.01,3.75,5,0,0,0,5,3,6,3,3,0
43,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
10,1,1,1,50,229.25,0.2,5,45.85,1146.24,0.08,63.68,8,0,0,0,8,16,30,20,1,0
39,17,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
60,25,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
36,9,4,7,122,559.37,0.03,40,13.98,22374.62,0.19,1243.03,23,1,10,0,16,8,82,40,17,0
